og_id	cog	cog_name	ko	ko_name	pfams	pfam_names	n_genes	n_genomes	prevalence	cog_support	cog_coverage	top_cog_rate	cog_gene	cog_letter	cog_category	ko_support	ko_coverage	top_ko_rate	pfam_coverage	n_pfam_types
OG0000069	COG0021	Transketolase	K00615	transketolase [EC:2.2.1.1]	PF00456.24,PF02779.27,PF02780.23,PF00044.27,PF02800.23,PF01812.23,PF04383.16,PF13292.9	Transketolase_N,Transket_pyr,Transketolase_C,Gp_dh_N,Gp_dh_C,5-FTHF_cyc-lig,KilA-N,DXP_synthase_N	627	508	0.9372693726937269	511	0.9984051036682615	0.8149920255183413	TktA	G	Carbohydrate transport and metabolism	581	0.9266347687400319	0.9266347687400319	0.9936204146730463	8
OG0000070	COG4625	Uncharacterized conserved protein, contains a C-terminal beta-barrel porin domain	K20276	large repetitive protein	PF03797.22,PF13205.9,PF17803.4,PF17963.4,PF14252.9,PF13385.9,PF10282.12,PF00754.28,PF00059.24,PF05345.15,PF03382.17,PF07676.15,PF12810.10,PF19078.3	Autotransporter,Big_5,Cadherin_4,Big_9,DUF4347,Laminin_G_3,Lactonase,F5_F8_type_C,Lectin_C,He_PIG,DUF285,PD40,Gly_rich,Big_12	627	227	0.4188191881918819	475	0.9665071770334929	0.7575757575757576	NA	S	Function unknown	10	0.01594896331738437	0.01594896331738437	0.9521531100478469	14
OG0000071	COG1250	3-hydroxyacyl-CoA dehydrogenase	K07516	3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	PF00725.25,PF02737.21,PF00378.23,PF16113.8	3HCDH,3HCDH_N,ECH_1,ECH_2	622	464	0.8560885608856088	611	0.9935691318327974	0.9823151125401929	FadB	I	Lipid transport and metabolism	405	0.9517684887459807	0.6511254019292605	0.9871382636655949	4
OG0000072	COG4663	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component	K21395	TRAP-type transport system periplasmic protein	PF03480.16	DctP	620	437	0.8062730627306273	460	0.9967741935483871	0.7419354838709677	FcbT1	Q	Secondary metabolites biosynthesis, transport and catabolism	141	0.22741935483870968	0.22741935483870968	0.9903225806451613	1
OG0000073	COG0413	Ketopantoate hydroxymethyltransferase	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	PF02548.18	Pantoate_transf	618	460	0.8487084870848709	618	1	1	PanB	H	Coenzyme transport and metabolism	615	0.9951456310679612	0.9951456310679612	1	1
OG0000074	COG0318	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming)	K20034	3-(methylthio)propionyl---CoA ligase [EC:6.2.1.44]	PF00501.31,PF13193.9	AMP-binding,AMP-binding_C	617	466	0.8597785977859779	612	0.9983792544570502	0.9918962722852512	MenE	I	Lipid transport and metabolism	443	0.8865478119935171	0.7179902755267423	0.9983792544570502	2
OG0000075	COG0451	Nucleoside-diphosphate-sugar epimerase	K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	PF01370.24,PF16363.8,PF00444.21	Epimerase,GDP_Man_Dehyd,Ribosomal_L36	614	429	0.7915129151291513	556	0.998371335504886	0.9055374592833876	WcaG	M	Cell wall/membrane/envelope biogenesis	33	0.05537459283387622	0.05374592833876222	0.993485342019544	3
OG0000076	COG1280	Threonine/homoserine/homoserine lactone efflux protein	K11249	cysteine/O-acetylserine efflux protein	PF01810.21	LysE	609	467	0.8616236162361623	607	0.9967159277504105	0.9967159277504105	RhtB	E	Amino acid transport and metabolism	520	0.8538587848932676	0.8538587848932676	0.9917898193760263	1
OG0000077	COG1775	Benzoyl-CoA reductase/2-hydroxyglutaryl-CoA dehydratase subunit, BcrC/BadD/HgdB	NA	No Annotation	PF00685.30,PF00583.28,PF13469.9	Sulfotransfer_1,Acetyltransf_1,Sulfotransfer_3	608	353	0.6512915129151291	4	0.013157894736842105	0.006578947368421052	HgdB	E	Amino acid transport and metabolism	0	0	0	0.9950657894736842	3
OG0000078	COG1454	Alcohol dehydrogenase, class IV	NA	No Annotation	PF00465.22	Fe-ADH	605	427	0.7878228782287823	601	0.9950413223140496	0.9933884297520661	EutG	C	Energy production and conversion	0	0	0	0.9950413223140496	1
OG0000079	COG0277	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase	K00102	D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]	PF02913.22,PF01565.26,PF13183.9,PF02754.19	FAD-oxidase_C,FAD_binding_4,Fer4_8,CCG	605	495	0.9132841328413284	603	1	0.996694214876033	GlcD	C	Energy production and conversion	303	0.8	0.5008264462809917	0.9983471074380166	4
OG0000080	COG0404	Glycine cleavage system protein T (aminomethyltransferase)	K00315	dimethylglycine dehydrogenase [EC:1.5.8.4]	PF08669.14,PF01571.24,PF01266.27,PF16350.8	GCV_T_C,GCV_T,DAO,FAO_M	599	434	0.8007380073800738	594	1	0.991652754590985	GcvT	E	Amino acid transport and metabolism	233	0.38898163606010017	0.38898163606010017	1	4
OG0000081	COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	PF01063.22	Aminotran_4	598	504	0.9298892988929889	598	1	1	IlvE	E	Amino acid transport and metabolism	519	0.9364548494983278	0.8678929765886287	1	1
OG0000082	COG0697	Amino acid export permease, drug/metabolite transporter (DMT) superfamily	NA	No Annotation	PF00892.23	EamA	595	490	0.9040590405904059	595	1	1	EamA	E	Amino acid transport and metabolism	0	0	0	1	1
OG0000083	COG0486	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE	K03650	tRNA modification GTPase [EC:3.6.-.-]	PF01926.26,PF12631.10,PF10396.12,PF07650.20,PF14714.9,PF04280.18	MMR_HSR1,MnmE_helical,TrmE_N,KH_2,KH_dom-like,Tim44	591	507	0.9354243542435424	502	1	0.8494077834179357	MnmE	J	Translation, ribosomal structure and biogenesis	499	0.9526226734348562	0.8443316412859561	1	6
OG0000084	COG1349	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family	NA	No Annotation	PF08220.15,PF09339.13	HTH_DeoR,HTH_IclR	591	466	0.8597785977859779	52	0.4450084602368866	0.08798646362098139	GlpR	K	Transcription	0	0	0	0.12013536379018612	2
OG0000085	COG2721	Altronate dehydratase	K16846	(2R)-sulfolactate sulfo-lyase subunit beta [EC:4.4.1.24]	PF04295.16,PF08666.15,PF00205.25,PF02775.24,PF02776.21	GD_AH_C,SAF,TPP_enzyme_M,TPP_enzyme_C,TPP_enzyme_N	590	457	0.8431734317343174	589	1	0.9983050847457627	UxaA	G	Carbohydrate transport and metabolism	438	0.9694915254237289	0.7423728813559322	0.9983050847457627	5
OG0000086	COG1638	TRAP-type C4-dicarboxylate transport system, periplasmic component	K21395	TRAP-type transport system periplasmic protein	PF03480.16,PF00171.25	DctP,Aldedh	589	371	0.6845018450184502	589	1	1	DctP	G	Carbohydrate transport and metabolism	574	0.9898132427843803	0.9745331069609507	0.99830220713073	2
OG0000087	COG0235	5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation)	K01628	L-fuculose-phosphate aldolase [EC:4.1.2.17]	PF00596.24	Aldolase_II	587	428	0.7896678966789668	585	0.9965928449744463	0.9965928449744463	AraD	E	Amino acid transport and metabolism	341	0.5809199318568995	0.5809199318568995	0.9965928449744463	1
OG0000088	COG0726	Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family	K21478	poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-]	PF01522.24	Polysacc_deac_1	586	499	0.9206642066420664	577	0.9863481228668942	0.984641638225256	PgaB	G	Carbohydrate transport and metabolism	475	0.810580204778157	0.810580204778157	0.9795221843003413	1
OG0000089	COG0730	Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family	K07090	uncharacterized protein	PF01925.22	TauE	581	510	0.940959409594096	580	0.9982788296041308	0.9982788296041308	TauE	P	Inorganic ion transport and metabolism	578	0.9948364888123924	0.9948364888123924	0.9982788296041308	1
OG0000090	COG0074	Succinyl-CoA synthetase, alpha subunit	K01902	succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]	PF00549.22,PF02629.22,PF01408.25	Ligase_CoA,CoA_binding,GFO_IDH_MocA	580	500	0.922509225092251	579	1	0.9982758620689656	SucD	C	Energy production and conversion	485	0.9948275862068966	0.8362068965517241	0.9982758620689656	3
OG0000091	COG0612	Predicted Zn-dependent peptidase, M16 family	NA	No Annotation	PF09851.12,PF08139.15	SHOCT,LPAM_1	578	432	0.7970479704797048	61	0.15051903114186851	0.10553633217993079	PqqL	R	General function prediction only	0	0	0	0.7993079584775087	2
OG0000092	COG0045	Succinyl-CoA synthetase, beta subunit	K01903	succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	PF00549.22,PF08442.13	Ligase_CoA,ATP-grasp_2	577	500	0.922509225092251	577	1	1	SucC	C	Energy production and conversion	477	0.9688041594454073	0.8266897746967071	1	2
OG0000093	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase	K13010	perosamine synthetase [EC:2.6.1.102]	PF01041.20,PF00571.31,PF00266.22,PF00551.22,PF00583.28,PF04321.20,PF18216.4	DegT_DnrJ_EryC1,CBS,Aminotran_5,Formyl_trans_N,Acetyltransf_1,RmlD_sub_bind,N_formyltrans_C	574	343	0.6328413284132841	558	0.9738675958188153	0.9721254355400697	WecE	M	Cell wall/membrane/envelope biogenesis	27	0.05749128919860627	0.047038327526132406	0.975609756097561	7
OG0000094	COG0436	Aspartate/methionine/tyrosine aminotransferase	NA	No Annotation	PF00155.24	Aminotran_1_2	570	493	0.9095940959409594	570	1	1	AspB	E	Amino acid transport and metabolism	0	0	0	0.9964912280701754	1
OG0000095	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	K08311	putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]	PF00293.31	NUDIX	569	513	0.9464944649446494	511	0.9982425307557118	0.8980667838312829	MutT	V	Defense mechanisms	511	0.9191564147627417	0.8980667838312829	0.9982425307557118	1
OG0000096	COG2873	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent	K01740	O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	PF01053.23,PF00380.22	Cys_Met_Meta_PP,Ribosomal_S9	568	500	0.922509225092251	536	1	0.9436619718309859	MET17	E	Amino acid transport and metabolism	534	0.9947183098591549	0.9401408450704225	1	2
OG0000097	COG0404	Glycine cleavage system protein T (aminomethyltransferase)	NA	No Annotation	PF01571.24,PF08669.14	GCV_T,GCV_T_C	565	458	0.8450184501845018	563	0.9964601769911504	0.9964601769911504	GcvT	E	Amino acid transport and metabolism	0	0	0	0.9964601769911504	2
OG0000098	COG0245	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	K12506	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]	PF02542.19,PF01128.22,PF12804.10,PF00483.26	YgbB,IspD,NTP_transf_3,NTP_transferase	564	489	0.9022140221402214	462	0.9875886524822695	0.8191489361702128	IspF	I	Lipid transport and metabolism	444	0.9166666666666666	0.7872340425531915	0.99822695035461	4
OG0000099	COG0183	Acetyl-CoA acetyltransferase	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	PF02803.21,PF00108.26	Thiolase_C,Thiolase_N	563	513	0.9464944649446494	563	1	1	PaaJ	I	Lipid transport and metabolism	542	0.9626998223801065	0.9626998223801065	1	2
OG0000100	COG0583	DNA-binding transcriptional regulator, LysR family	K04761	LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator	PF00126.30,PF03466.23	HTH_1,LysR_substrate	563	474	0.8745387453874539	563	1	1	LysR	K	Transcription	2	0.003552397868561279	0.003552397868561279	1	2
OG0000101	COG4160	ABC-type arginine/histidine transport system, permease component	K02029	polar amino acid transport system permease protein	PF00528.25	BPD_transp_1	562	437	0.8062730627306273	427	1	0.7597864768683275	ArtM	E	Amino acid transport and metabolism	525	0.9395017793594306	0.9341637010676157	0.998220640569395	1
OG0000102	COG0225	Peptide methionine sulfoxide reductase MsrA	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	PF01625.24	PMSR	562	486	0.8966789667896679	562	1	1	MsrA	O	Posttranslational modification, protein turnover, chaperones	561	0.998220640569395	0.998220640569395	1	1
OG0000103	COG0187	DNA gyrase/topoisomerase IV, subunit B	K02470	DNA gyrase subunit B [EC:5.6.2.2]	PF00986.24,PF01751.25,PF00204.28,PF02518.29	DNA_gyraseB_C,Toprim,DNA_gyraseB,HATPase_c	561	516	0.9520295202952029	561	1	1	GyrB	L	Replication, recombination and repair	19	0.0338680926916221	0.0338680926916221	0.9982174688057041	4
OG0000104	COG1131	Ribosome-associated ATPase or ATPase component of an ABC-type multidrug transport system	K01990	ABC-2 type transport system ATP-binding protein	PF00005.30,PF00664.26,PF13732.9	ABC_tran,ABC_membrane,DUF4162	559	501	0.9243542435424354	547	1	0.97853309481216455	RbbA	J	Translation, ribosomal structure and biogenesis	537	0.964221824686941	0.960644007155635	0.998211091234347	3
OG0000105	COG2227	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	NA	No Annotation	PF07021.15,PF13489.9,PF08241.15,PF13847.9,PF00535.29,PF13649.9	MetW,Methyltransf_23,Methyltransf_11,Methyltransf_31,Glycos_transf_2,Methyltransf_25	559	510	0.940959409594096	404	0.9946332737030411	0.7227191413237924	UbiG	H	Coenzyme transport and metabolism	0	0	0	0.998211091234347	6
OG0000106	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	PF13561.9,PF00106.28	adh_short_C2,adh_short	557	496	0.915129151291513	557	1	1	FabG	I	Lipid transport and metabolism	400	0.7935368043087971	0.718132854578097	1	2
OG0000107	COG2223	Nitrate/nitrite transporter NarK	NA	No Annotation	PF07690.19,PF01063.22	MFS_1,Aminotran_4	557	502	0.9261992619926199	552	0.9964093357271095	0.9910233393177738	NarK	P	Inorganic ion transport and metabolism	0	0	0	0.992818671454219	2
OG0000108	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	PF02775.24,PF00205.25,PF02776.21	TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N	554	502	0.9261992619926199	552	0.9963898916967509	0.9963898916967509	IlvB	E	Amino acid transport and metabolism	482	0.8700361010830325	0.8700361010830325	0.9927797833935018	3
OG0000109	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component	K02052	putative spermidine/putrescine transport system ATP-binding protein	PF00005.30,PF08402.13	ABC_tran,TOBE_2	553	445	0.8210332103321033	553	1	1	PotA	E	Amino acid transport and metabolism	419	0.9059674502712477	0.7576853526220615	1	2
OG0000110	COG1129	ABC-type sugar transport system, ATPase component	K23537	general nucleoside transport system ATP-binding protein	PF00005.30	ABC_tran	553	301	0.5553505535055351	427	1	0.7721518987341772	MglA	G	Carbohydrate transport and metabolism	123	0.2730560578661845	0.2224231464737794	0.9963833634719711	1
OG0000111	COG0842	ABC-type multidrug transport system, permease component	NA	No Annotation	PF01061.27	ABC2_membrane	552	506	0.933579335793358	552	1	1	YadH	V	Defense mechanisms	0	0	0	1	1
OG0000112	COG1126	ABC-type polar amino acid transport system, ATPase component	K09972	general L-amino acid transport system ATP-binding protein [EC:7.4.2.1]	PF00005.30	ABC_tran	551	486	0.8966789667896679	551	1	1	GlnQ	E	Amino acid transport and metabolism	451	0.9709618874773139	0.8185117967332124	0.9909255898366606	1
OG0000113	COG0608	ssDNA-specific exonuclease RecJ, DHH superfamily, may be involved in archaeal DNA replication intiation	K00737	beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]	PF04724.16	Glyco_transf_17	551	285	0.525830258302583	2	0.009074410163339383	0.003629764065335753	RecJ	L	Replication, recombination and repair	535	0.9709618874773139	0.9709618874773139	0.9673321234119783	1
OG0000114	COG0029	Aspartate oxidase	K00239	succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]	PF00890.27,PF02910.23	FAD_binding_2,Succ_DH_flav_C	551	506	0.933579335793358	539	0.9981851179673321	0.9782214156079855	NadB	H	Coenzyme transport and metabolism	495	0.9764065335753176	0.8983666061705989	1	2
OG0000115	COG0300	Short-chain dehydrogenase	K16652	decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase [EC:1.1.1.333]	PF00106.28,PF13561.9	adh_short,adh_short_C2	548	497	0.9169741697416974	538	0.9945255474452555	0.9817518248175182	YqjQ	R	General function prediction only	3	0.005474452554744526	0.005474452554744526	0.9945255474452555	2
OG0000116	COG4663	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component	K21395	TRAP-type transport system periplasmic protein	PF03480.16	DctP	547	494	0.9114391143911439	547	1	1	FcbT1	Q	Secondary metabolites biosynthesis, transport and catabolism	141	0.2577696526508227	0.2577696526508227	1	1
OG0000117	COG0520	Selenocysteine lyase/Cysteine desulfurase	K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	PF00266.22,PF01458.20	Aminotran_5,SUFBD	546	502	0.9261992619926199	526	1	0.9633699633699634	CsdA	E	Amino acid transport and metabolism	478	0.9120879120879121	0.8754578754578755	0.9981684981684982	2
OG0000118	COG0424	7-methyl-GTP pyrophosphatase and related NTP pyrophosphatases, Maf/HAM1 superfamily	K06287	nucleoside triphosphate pyrophosphatase [EC:3.6.1.-]	PF02545.17	Maf	546	508	0.9372693726937269	546	1	1	Maf	Q	Secondary metabolites biosynthesis, transport and catabolism	19	0.0347985347985348	0.0347985347985348	1	1
OG0000119	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	K00822	beta-alanine--pyruvate transaminase [EC:2.6.1.18]	PF00202.24	Aminotran_3	544	492	0.9077490774907749	544	1	1	BioA	H	Coenzyme transport and metabolism	478	0.9319852941176471	0.8786764705882353	0.9981617647058824	1
OG0000120	COG1045	Serine acetyltransferase	K00640	serine O-acetyltransferase [EC:2.3.1.30]	PF00132.27,PF14602.9,PF17836.4,PF00551.22,PF00578.24,PF10417.12	Hexapep,Hexapep_2,PglD_N,Formyl_trans_N,AhpC-TSA,1-cysPrx_C	544	467	0.8616236162361623	448	0.9944852941176471	0.8235294117647058	CysE	E	Amino acid transport and metabolism	448	0.8694852941176471	0.8235294117647058	0.9172794117647058	6
OG0000121	COG0841	Multidrug efflux pump subunit AcrB	K01992	ABC-2 type transport system permease protein	PF00873.22	ACR_tran	544	518	0.955719557195572	544	1	1	AcrB	V	Defense mechanisms	139	0.32536764705882354	0.2555147058823529	1	1
OG0000122	COG0349	Ribonuclease D, nanoRNase NrnC or deoxydinuclease (diDNase)	K03684	ribonuclease D [EC:3.1.13.5]	PF01612.23,PF00570.26	DNA_pol_A_exo1,HRDC	544	504	0.9298892988929889	544	1	1	Rnd	A	RNA processing and modification	19	0.034926470588235295	0.034926470588235295	1	2
OG0000123	COG2040	Homocysteine/selenocysteine methylase (S-methylmethionine-dependent)	NA	No Annotation	PF02574.19	S-methyl_trans	543	394	0.7269372693726938	538	0.998158379373849	0.990791896869245	MHT1	E	Amino acid transport and metabolism	0	0	0	1	1
OG0000124	COG2113	ABC-type proline/glycine betaine transport system, periplasmic component	K02002	glycine betaine/proline transport system substrate-binding protein	PF04069.15	OpuAC	543	433	0.7988929889298892	540	0.998158379373849	0.994475138121547	ProX	E	Amino acid transport and metabolism	170	0.31307550644567217	0.31307550644567217	0.996316758747698	1
OG0000125	COG0769	UDP-N-acetylmuramyl tripeptide synthase	K15792	MurE/MurF fusion protein [EC:6.3.2.13 6.3.2.10]	PF08245.15,PF02875.24,PF01225.28	Mur_ligase_M,Mur_ligase_C,Mur_ligase	543	488	0.9003690036900369	466	0.998158379373849	0.858195211786372	MurE	M	Cell wall/membrane/envelope biogenesis	249	0.9355432780847146	0.4585635359116022	0.988950276243094	3
OG0000126	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit	K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	PF02785.22,PF02786.20,PF00289.25,PF00364.25,PF02682.19	Biotin_carb_C,CPSase_L_D2,Biotin_carb_N,Biotin_lipoyl,CT_C_D	542	512	0.9446494464944649	541	1	0.9981549815498155	PccA	I	Lipid transport and metabolism	447	0.8671586715867159	0.8247232472324724	1	5
OG0000127	COG0404	Glycine cleavage system protein T (aminomethyltransferase)	K17486	dimethylsulfoniopropionate demethylase [EC:2.1.1.269]	PF01571.24,PF08669.14,PF12697.10	GCV_T,GCV_T_C,Abhydrolase_6	541	454	0.8376383763837638	541	1	1	GcvT	E	Amino acid transport and metabolism	485	0.8964879852125693	0.8964879852125693	1	3
OG0000128	COG0438	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	NA	No Annotation	PF00534.23,PF13439.9,PF13477.9	Glycos_transf_1,Glyco_transf_4,Glyco_trans_4_2	541	503	0.9280442804428044	538	0.9963031423290203	0.9944547134935305	RfaB	M	Cell wall/membrane/envelope biogenesis	0	0	0	0.9944547134935305	3
